# For the net reaction C2H2 + H2 + H2 -> C2H6
T           Pbar    rate const
300.0   1.000E-08   2.083E-57
300.0   1.585E-08   1.315E-57
300.0   2.512E-08   8.300E-58
300.0   3.981E-08   5.239E-58
300.0   6.310E-08   3.306E-58
300.0   1.000E-07   2.086E-58
300.0   1.585E-07   1.316E-58
300.0   2.512E-07   8.306E-59
300.0   3.981E-07   5.241E-59
300.0   6.310E-07   3.307E-59
300.0   1.000E-06   2.086E-59
300.0   1.585E-06   1.316E-59
300.0   2.512E-06   8.306E-60
300.0   3.981E-06   5.241E-60
300.0   6.310E-06   3.307E-60
300.0   1.000E-05   2.086E-60
300.0   1.585E-05   1.317E-60
300.0   2.512E-05   8.307E-61
300.0   3.981E-05   5.241E-61
300.0   6.310E-05   3.307E-61
300.0   1.000E-04   2.087E-61
300.0   1.585E-04   1.317E-61
300.0   2.512E-04   8.307E-62
300.0   3.981E-04   5.241E-62
300.0   6.310E-04   3.307E-62
300.0   1.000E-03   2.087E-62
300.0   1.585E-03   1.317E-62
300.0   2.512E-03   8.307E-63
300.0   3.981E-03   5.241E-63
300.0   6.310E-03   3.307E-63
300.0   1.000E-02   2.087E-63
300.0   1.585E-02   1.317E-63
300.0   2.512E-02   8.307E-64
300.0   3.981E-02   5.241E-64
300.0   6.310E-02   3.307E-64
300.0   1.000E-01   2.087E-64
300.0   1.585E-01   1.317E-64
300.0   2.512E-01   8.307E-65
300.0   3.981E-01   5.241E-65
300.0   6.310E-01   3.307E-65
300.0   1.000E+00   2.087E-65
300.0   1.585E+00   1.317E-65
300.0   2.512E+00   8.307E-66
300.0   3.981E+00   5.241E-66
300.0   6.310E+00   3.307E-66
300.0   1.000E+01   2.087E-66
300.0   1.585E+01   1.317E-66
300.0   2.512E+01   8.307E-67
300.0   3.981E+01   5.241E-67
300.0   6.310E+01   3.307E-67
300.0   1.000E+02   2.087E-67
300.0   1.585E+02   1.317E-67
300.0   2.512E+02   8.307E-68
300.0   3.981E+02   5.241E-68
300.0   6.310E+02   3.307E-68
300.0   1.000E+03   2.087E-68
350.0   1.000E-08   1.911E-52
350.0   1.585E-08   1.263E-52
350.0   2.512E-08   8.213E-53
350.0   3.981E-08   5.285E-53
350.0   6.310E-08   3.377E-53
350.0   1.000E-07   2.148E-53
350.0   1.585E-07   1.362E-53
350.0   2.512E-07   8.622E-54
350.0   3.981E-07   5.451E-54
350.0   6.310E-07   3.444E-54
350.0   1.000E-06   2.175E-54
350.0   1.585E-06   1.373E-54
350.0   2.512E-06   8.665E-55
350.0   3.981E-06   5.468E-55
350.0   6.310E-06   3.451E-55
350.0   1.000E-05   2.177E-55
350.0   1.585E-05   1.374E-55
350.0   2.512E-05   8.669E-56
350.0   3.981E-05   5.470E-56
350.0   6.310E-05   3.451E-56
350.0   1.000E-04   2.178E-56
350.0   1.585E-04   1.374E-56
350.0   2.512E-04   8.670E-57
350.0   3.981E-04   5.471E-57
350.0   6.310E-04   3.452E-57
350.0   1.000E-03   2.178E-57
350.0   1.585E-03   1.374E-57
350.0   2.512E-03   8.671E-58
350.0   3.981E-03   5.471E-58
350.0   6.310E-03   3.452E-58
350.0   1.000E-02   2.178E-58
350.0   1.585E-02   1.374E-58
350.0   2.512E-02   8.671E-59
350.0   3.981E-02   5.471E-59
350.0   6.310E-02   3.452E-59
350.0   1.000E-01   2.178E-59
350.0   1.585E-01   1.374E-59
350.0   2.512E-01   8.671E-60
350.0   3.981E-01   5.471E-60
350.0   6.310E-01   3.452E-60
350.0   1.000E+00   2.178E-60
350.0   1.585E+00   1.374E-60
350.0   2.512E+00   8.671E-61
350.0   3.981E+00   5.471E-61
350.0   6.310E+00   3.452E-61
350.0   1.000E+01   2.178E-61
350.0   1.585E+01   1.374E-61
350.0   2.512E+01   8.671E-62
350.0   3.981E+01   5.471E-62
350.0   6.310E+01   3.452E-62
350.0   1.000E+02   2.178E-62
350.0   1.585E+02   1.374E-62
350.0   2.512E+02   8.671E-63
350.0   3.981E+02   5.471E-63
350.0   6.310E+02   3.452E-63
350.0   1.000E+03   2.178E-63
400.0   1.000E-08   2.596E-49
400.0   1.585E-08   2.313E-49
400.0   2.512E-08   1.973E-49
400.0   3.981E-08   1.600E-49
400.0   6.310E-08   1.231E-49
400.0   1.000E-07   9.011E-50
400.0   1.585E-07   6.327E-50
400.0   2.512E-07   4.298E-50
400.0   3.981E-07   2.849E-50
400.0   6.310E-07   1.857E-50
400.0   1.000E-06   1.197E-50
400.0   1.585E-06   7.655E-51
400.0   2.512E-06   4.872E-51
400.0   3.981E-06   3.091E-51
400.0   6.310E-06   1.957E-51
400.0   1.000E-05   1.238E-51
400.0   1.585E-05   7.819E-52
400.0   2.512E-05   4.938E-52
400.0   3.981E-05   3.117E-52
400.0   6.310E-05   1.968E-52
400.0   1.000E-04   1.242E-52
400.0   1.585E-04   7.836E-53
400.0   2.512E-04   4.945E-53
400.0   3.981E-04   3.120E-53
400.0   6.310E-04   1.969E-53
400.0   1.000E-03   1.242E-53
400.0   1.585E-03   7.838E-54
400.0   2.512E-03   4.946E-54
400.0   3.981E-03   3.120E-54
400.0   6.310E-03   1.969E-54
400.0   1.000E-02   1.242E-54
400.0   1.585E-02   7.839E-55
400.0   2.512E-02   4.946E-55
400.0   3.981E-02   3.121E-55
400.0   6.310E-02   1.969E-55
400.0   1.000E-01   1.242E-55
400.0   1.585E-01   7.839E-56
400.0   2.512E-01   4.946E-56
400.0   3.981E-01   3.121E-56
400.0   6.310E-01   1.969E-56
400.0   1.000E+00   1.242E-56
400.0   1.585E+00   7.839E-57
400.0   2.512E+00   4.946E-57
400.0   3.981E+00   3.121E-57
400.0   6.310E+00   1.969E-57
400.0   1.000E+01   1.242E-57
400.0   1.585E+01   7.839E-58
400.0   2.512E+01   4.946E-58
400.0   3.981E+01   3.121E-58
400.0   6.310E+01   1.969E-58
400.0   1.000E+02   1.242E-58
400.0   1.585E+02   7.839E-59
400.0   2.512E+02   4.946E-59
400.0   3.981E+02   3.121E-59
400.0   6.310E+02   1.969E-59
400.0   1.000E+03   1.242E-59
450.0   1.000E-08   2.000E-47
450.0   1.585E-08   1.978E-47
450.0   2.512E-08   1.943E-47
450.0   3.981E-08   1.891E-47
450.0   6.310E-08   1.813E-47
450.0   1.000E-07   1.702E-47
450.0   1.585E-07   1.552E-47
450.0   2.512E-07   1.361E-47
450.0   3.981E-07   1.139E-47
450.0   6.310E-07   9.051E-48
450.0   1.000E-06   6.828E-48
450.0   1.585E-06   4.915E-48
450.0   2.512E-06   3.404E-48
450.0   3.981E-06   2.288E-48
450.0   6.310E-06   1.506E-48
450.0   1.000E-05   9.769E-49
450.0   1.585E-05   6.275E-49
450.0   2.512E-05   4.005E-49
450.0   3.981E-05   2.545E-49
450.0   6.310E-05   1.613E-49
450.0   1.000E-04   1.021E-49
450.0   1.585E-04   6.453E-50
450.0   2.512E-04   4.076E-50
450.0   3.981E-04   2.574E-50
450.0   6.310E-04   1.625E-50
450.0   1.000E-03   1.026E-50
450.0   1.585E-03   6.472E-51
450.0   2.512E-03   4.084E-51
450.0   3.981E-03   2.577E-51
450.0   6.310E-03   1.626E-51
450.0   1.000E-02   1.026E-51
450.0   1.585E-02   6.474E-52
450.0   2.512E-02   4.085E-52
450.0   3.981E-02   2.577E-52
450.0   6.310E-02   1.626E-52
450.0   1.000E-01   1.026E-52
450.0   1.585E-01   6.474E-53
450.0   2.512E-01   4.085E-53
450.0   3.981E-01   2.578E-53
450.0   6.310E-01   1.626E-53
450.0   1.000E+00   1.026E-53
450.0   1.585E+00   6.474E-54
450.0   2.512E+00   4.085E-54
450.0   3.981E+00   2.578E-54
450.0   6.310E+00   1.626E-54
450.0   1.000E+01   1.026E-54
450.0   1.585E+01   6.474E-55
450.0   2.512E+01   4.085E-55
450.0   3.981E+01   2.578E-55
450.0   6.310E+01   1.626E-55
450.0   1.000E+02   1.026E-55
450.0   1.585E+02   6.474E-56
450.0   2.512E+02   4.085E-56
450.0   3.981E+02   2.578E-56
450.0   6.310E+02   1.626E-56
450.0   1.000E+03   1.026E-56
500.0   1.000E-08   5.424E-46
500.0   1.585E-08   5.416E-46
500.0   2.512E-08   5.404E-46
500.0   3.981E-08   5.384E-46
500.0   6.310E-08   5.354E-46
500.0   1.000E-07   5.306E-46
500.0   1.585E-07   5.233E-46
500.0   2.512E-07   5.121E-46
500.0   3.981E-07   4.952E-46
500.0   6.310E-07   4.706E-46
500.0   1.000E-06   4.362E-46
500.0   1.585E-06   3.909E-46
500.0   2.512E-06   3.356E-46
500.0   3.981E-06   2.742E-46
500.0   6.310E-06   2.125E-46
500.0   1.000E-05   1.567E-46
500.0   1.585E-05   1.106E-46
500.0   2.512E-05   7.546E-47
500.0   3.981E-05   5.018E-47
500.0   6.310E-05   3.278E-47
500.0   1.000E-04   2.115E-47
500.0   1.585E-04   1.354E-47
500.0   2.512E-04   8.622E-48
500.0   3.981E-04   5.472E-48
500.0   6.310E-04   3.465E-48
500.0   1.000E-03   2.192E-48
500.0   1.585E-03   1.385E-48
500.0   2.512E-03   8.746E-49
500.0   3.981E-03   5.522E-49
500.0   6.310E-03   3.485E-49
500.0   1.000E-02   2.200E-49
500.0   1.585E-02   1.388E-49
500.0   2.512E-02   8.759E-50
500.0   3.981E-02   5.527E-50
500.0   6.310E-02   3.488E-50
500.0   1.000E-01   2.201E-50
500.0   1.585E-01   1.389E-50
500.0   2.512E-01   8.761E-51
500.0   3.981E-01   5.528E-51
500.0   6.310E-01   3.488E-51
500.0   1.000E+00   2.201E-51
500.0   1.585E+00   1.389E-51
500.0   2.512E+00   8.761E-52
500.0   3.981E+00   5.528E-52
500.0   6.310E+00   3.488E-52
500.0   1.000E+01   2.201E-52
500.0   1.585E+01   1.389E-52
500.0   2.512E+01   8.761E-53
500.0   3.981E+01   5.528E-53
500.0   6.310E+01   3.488E-53
500.0   1.000E+02   2.201E-53
500.0   1.585E+02   1.389E-53
500.0   2.512E+02   8.761E-54
500.0   3.981E+02   5.528E-54
500.0   6.310E+02   3.488E-54
500.0   1.000E+03   2.201E-54
550.0   1.000E-08   2.606E-44
550.0   1.585E-08   2.072E-44
550.0   2.512E-08   1.646E-44
550.0   3.981E-08   1.308E-44
550.0   6.310E-08   1.039E-44
550.0   1.000E-07   8.248E-45
550.0   1.585E-07   7.810E-45
550.0   2.512E-07   7.778E-45
550.0   3.981E-07   7.729E-45
550.0   6.310E-07   7.651E-45
550.0   1.000E-06   7.532E-45
550.0   1.585E-06   7.350E-45
550.0   2.512E-06   7.079E-45
550.0   3.981E-06   6.688E-45
550.0   6.310E-06   6.149E-45
550.0   1.000E-05   5.453E-45
550.0   1.585E-05   4.623E-45
550.0   2.512E-05   3.724E-45
550.0   3.981E-05   2.847E-45
550.0   6.310E-05   2.073E-45
550.0   1.000E-04   1.449E-45
550.0   1.585E-04   9.809E-46
550.0   2.512E-04   6.487E-46
550.0   3.981E-04   4.222E-46
550.0   6.310E-04   2.717E-46
550.0   1.000E-03   1.737E-46
550.0   1.585E-03   1.105E-46
550.0   2.512E-03   7.007E-47
550.0   3.981E-03   4.436E-47
550.0   6.310E-03   2.877E-47
550.0   1.000E-02   2.128E-47
550.0   1.585E-02   1.526E-47
550.0   2.512E-02   1.050E-47
550.0   3.981E-02   6.887E-48
550.0   6.310E-02   4.283E-48
550.0   1.000E-01   2.531E-48
550.0   1.585E-01   1.429E-48
550.0   2.512E-01   7.788E-49
550.0   3.981E-01   4.461E-49
550.0   6.310E-01   2.815E-49
550.0   1.000E+00   1.776E-49
550.0   1.585E+00   1.121E-49
550.0   2.512E+00   7.071E-50
550.0   3.981E+00   4.461E-50
550.0   6.310E+00   2.815E-50
550.0   1.000E+01   1.776E-50
550.0   1.585E+01   1.121E-50
550.0   2.512E+01   7.071E-51
550.0   3.981E+01   4.461E-51
550.0   6.310E+01   2.815E-51
550.0   1.000E+02   1.776E-51
550.0   1.585E+02   1.121E-51
550.0   2.512E+02   7.071E-52
550.0   3.981E+02   4.461E-52
550.0   6.310E+02   2.815E-52
550.0   1.000E+03   1.776E-52
600.0   1.000E-08   9.500E-43
600.0   1.585E-08   7.552E-43
600.0   2.512E-08   6.002E-43
600.0   3.981E-08   4.768E-43
600.0   6.310E-08   3.787E-43
600.0   1.000E-07   3.007E-43
600.0   1.585E-07   2.387E-43
600.0   2.512E-07   1.897E-43
600.0   3.981E-07   1.507E-43
600.0   6.310E-07   1.198E-43
600.0   1.000E-06   9.513E-44
600.0   1.585E-06   7.553E-44
600.0   2.512E-06   7.032E-44
600.0   3.981E-06   6.929E-44
600.0   6.310E-06   6.771E-44
600.0   1.000E-05   6.534E-44
600.0   1.585E-05   6.192E-44
600.0   2.512E-05   5.717E-44
600.0   3.981E-05   5.097E-44
600.0   6.310E-05   4.350E-44
600.0   1.000E-04   3.529E-44
600.0   1.585E-04   2.717E-44
600.0   2.512E-04   1.990E-44
600.0   3.981E-04   1.398E-44
600.0   6.310E-04   9.500E-45
600.0   1.000E-03   6.300E-45
600.0   1.585E-03   4.107E-45
600.0   2.512E-03   2.647E-45
600.0   3.981E-03   1.693E-45
600.0   6.310E-03   1.090E-45
600.0   1.000E-02   8.212E-46
600.0   1.585E-02   6.038E-46
600.0   2.512E-02   4.294E-46
600.0   3.981E-02   2.924E-46
600.0   6.310E-02   1.894E-46
600.0   1.000E-01   1.163E-46
600.0   1.585E-01   6.797E-47
600.0   2.512E-01   3.805E-47
600.0   3.981E-01   2.061E-47
600.0   6.310E-01   1.094E-47
600.0   1.000E+00   6.902E-48
600.0   1.585E+00   4.355E-48
600.0   2.512E+00   2.748E-48
600.0   3.981E+00   1.734E-48
600.0   6.310E+00   1.094E-48
600.0   1.000E+01   6.903E-49
600.0   1.585E+01   4.355E-49
600.0   2.512E+01   2.748E-49
600.0   3.981E+01   1.734E-49
600.0   6.310E+01   1.094E-49
600.0   1.000E+02   6.903E-50
600.0   1.585E+02   4.355E-50
600.0   2.512E+02   2.748E-50
600.0   3.981E+02   1.734E-50
600.0   6.310E+02   1.094E-50
600.0   1.000E+03   6.903E-51
650.0   1.000E-08   2.997E-41
650.0   1.585E-08   2.382E-41
650.0   2.512E-08   1.893E-41
650.0   3.981E-08   1.504E-41
650.0   6.310E-08   1.194E-41
650.0   1.000E-07   9.484E-42
650.0   1.585E-07   7.528E-42
650.0   2.512E-07   5.983E-42
650.0   3.981E-07   4.755E-42
650.0   6.310E-07   3.778E-42
650.0   1.000E-06   3.000E-42
650.0   1.585E-06   2.382E-42
650.0   2.512E-06   1.891E-42
650.0   3.981E-06   1.503E-42
650.0   6.310E-06   1.194E-42
650.0   1.000E-05   9.488E-43
650.0   1.585E-05   7.536E-43
650.0   2.512E-05   5.983E-43
650.0   3.981E-05   4.749E-43
650.0   6.310E-05   3.923E-43
650.0   1.000E-04   3.584E-43
650.0   1.585E-04   3.153E-43
650.0   2.512E-04   2.648E-43
650.0   3.981E-04   2.112E-43
650.0   6.310E-04   1.599E-43
650.0   1.000E-03   1.154E-43
650.0   1.585E-03   8.011E-44
650.0   2.512E-03   5.830E-44
650.0   3.981E-03   4.559E-44
650.0   6.310E-03   3.532E-44
650.0   1.000E-02   2.700E-44
650.0   1.585E-02   2.026E-44
650.0   2.512E-02   1.480E-44
650.0   3.981E-02   1.042E-44
650.0   6.310E-02   7.018E-45
650.0   1.000E-01   4.489E-45
650.0   1.585E-01   2.723E-45
650.0   2.512E-01   1.574E-45
650.0   3.981E-01   8.745E-46
650.0   6.310E-01   4.703E-46
650.0   1.000E+00   2.471E-46
650.0   1.585E+00   1.277E-46
650.0   2.512E+00   6.525E-47
650.0   3.981E+00   3.848E-47
650.0   6.310E+00   2.428E-47
650.0   1.000E+01   1.532E-47
650.0   1.585E+01   9.665E-48
650.0   2.512E+01   6.099E-48
650.0   3.981E+01   3.848E-48
650.0   6.310E+01   2.428E-48
650.0   1.000E+02   1.532E-48
650.0   1.585E+02   9.666E-49
650.0   2.512E+02   6.099E-49
650.0   3.981E+02   3.848E-49
650.0   6.310E+02   2.428E-49
650.0   1.000E+03   1.532E-49
700.0   1.000E-08   1.560E-40
700.0   1.585E-08   2.001E-40
700.0   2.512E-08   2.541E-40
700.0   3.981E-08   2.018E-40
700.0   6.310E-08   1.603E-40
700.0   1.000E-07   1.273E-40
700.0   1.585E-07   1.010E-40
700.0   2.512E-07   8.029E-41
700.0   3.981E-07   6.381E-41
700.0   6.310E-07   5.070E-41
700.0   1.000E-06   4.027E-41
700.0   1.585E-06   3.197E-41
700.0   2.512E-06   2.538E-41
700.0   3.981E-06   2.017E-41
700.0   6.310E-06   1.603E-41
700.0   1.000E-05   1.273E-41
700.0   1.585E-05   1.011E-41
700.0   2.512E-05   8.030E-42
700.0   3.981E-05   6.374E-42
700.0   6.310E-05   5.063E-42
700.0   1.000E-04   4.023E-42
700.0   1.585E-04   3.195E-42
700.0   2.512E-04   2.536E-42
700.0   3.981E-04   2.012E-42
700.0   6.310E-04   1.595E-42
700.0   1.000E-03   1.263E-42
700.0   1.585E-03   9.997E-43
700.0   2.512E-03   7.887E-43
700.0   3.981E-03   6.195E-43
700.0   6.310E-03   4.834E-43
700.0   1.000E-02   3.734E-43
700.0   1.585E-02   2.844E-43
700.0   2.512E-02   2.123E-43
700.0   3.981E-02   1.538E-43
700.0   6.310E-02   1.072E-43
700.0   1.000E-01   7.129E-44
700.0   1.585E-01   4.500E-44
700.0   2.512E-01   2.697E-44
700.0   3.981E-01   1.544E-44
700.0   6.310E-01   8.500E-45
700.0   1.000E+00   4.541E-45
700.0   1.585E+00   2.374E-45
700.0   2.512E+00   1.223E-45
700.0   3.981E+00   6.236E-46
700.0   6.310E+00   3.473E-46
700.0   1.000E+01   2.191E-46
700.0   1.585E+01   1.383E-46
700.0   2.512E+01   8.724E-47
700.0   3.981E+01   5.505E-47
700.0   6.310E+01   3.473E-47
700.0   1.000E+02   2.192E-47
700.0   1.585E+02   1.383E-47
700.0   2.512E+02   8.725E-48
700.0   3.981E+02   5.505E-48
700.0   6.310E+02   3.473E-48
700.0   1.000E+03   2.192E-48
750.0   1.000E-08   3.035E-40
750.0   1.585E-08   3.895E-40
750.0   2.512E-08   4.947E-40
750.0   3.981E-08   6.236E-40
750.0   6.310E-08   7.813E-40
750.0   1.000E-07   9.741E-40
750.0   1.585E-07   1.197E-39
750.0   2.512E-07   9.517E-40
750.0   3.981E-07   7.564E-40
750.0   6.310E-07   6.009E-40
750.0   1.000E-06   4.773E-40
750.0   1.585E-06   3.790E-40
750.0   2.512E-06   3.008E-40
750.0   3.981E-06   2.390E-40
750.0   6.310E-06   1.900E-40
750.0   1.000E-05   1.509E-40
750.0   1.585E-05   1.199E-40
750.0   2.512E-05   9.519E-41
750.0   3.981E-05   7.555E-41
750.0   6.310E-05   6.002E-41
750.0   1.000E-04   4.769E-41
750.0   1.585E-04   3.788E-41
750.0   2.512E-04   3.008E-41
750.0   3.981E-04   2.386E-41
750.0   6.310E-04   1.892E-41
750.0   1.000E-03   1.500E-41
750.0   1.585E-03   1.189E-41
750.0   2.512E-03   9.398E-42
750.0   3.981E-03   7.406E-42
750.0   6.310E-03   5.808E-42
750.0   1.000E-02   4.521E-42
750.0   1.585E-02   3.483E-42
750.0   2.512E-02   2.642E-42
750.0   3.981E-02   1.958E-42
750.0   6.310E-02   1.406E-42
750.0   1.000E-01   9.683E-43
750.0   1.585E-01   6.353E-43
750.0   2.512E-01   3.957E-43
750.0   3.981E-01   2.344E-43
750.0   6.310E-01   1.327E-43
750.0   1.000E+00   7.239E-44
750.0   1.585E+00   3.842E-44
750.0   2.512E+00   1.999E-44
750.0   3.981E+00   1.027E-44
750.0   6.310E+00   5.232E-45
750.0   1.000E+01   2.650E-45
750.0   1.585E+01   1.393E-45
750.0   2.512E+01   8.791E-46
750.0   3.981E+01   5.547E-46
750.0   6.310E+01   3.500E-46
750.0   1.000E+02   2.208E-46
750.0   1.585E+02   1.393E-46
750.0   2.512E+02   8.792E-47
750.0   3.981E+02   5.547E-47
750.0   6.310E+02   3.500E-47
750.0   1.000E+03   2.208E-47
800.0   1.000E-08   3.605E-40
800.0   1.585E-08   4.626E-40
800.0   2.512E-08   5.876E-40
800.0   3.981E-08   7.406E-40
800.0   6.310E-08   9.280E-40
800.0   1.000E-07   1.157E-39
800.0   1.585E-07   1.438E-39
800.0   2.512E-07   1.839E-39
800.0   3.981E-07   2.338E-39
800.0   6.310E-07   2.949E-39
800.0   1.000E-06   3.342E-39
800.0   1.585E-06   2.654E-39
800.0   2.512E-06   2.106E-39
800.0   3.981E-06   1.674E-39
800.0   6.310E-06   1.330E-39
800.0   1.000E-05   1.057E-39
800.0   1.585E-05   8.395E-40
800.0   2.512E-05   6.666E-40
800.0   3.981E-05   5.291E-40
800.0   6.310E-05   4.203E-40
800.0   1.000E-04   3.340E-40
800.0   1.585E-04   2.653E-40
800.0   2.512E-04   2.107E-40
800.0   3.981E-04   1.672E-40
800.0   6.310E-04   1.326E-40
800.0   1.000E-03   1.052E-40
800.0   1.585E-03   8.341E-41
800.0   2.512E-03   6.604E-41
800.0   3.981E-03   5.216E-41
800.0   6.310E-03   4.105E-41
800.0   1.000E-02   3.213E-41
800.0   1.585E-02   2.496E-41
800.0   2.512E-02   1.917E-41
800.0   3.981E-02   1.446E-41
800.0   6.310E-02   1.063E-41
800.0   1.000E-01   7.548E-42
800.0   1.585E-01   5.132E-42
800.0   2.512E-01   3.320E-42
800.0   3.981E-01   2.040E-42
800.0   6.310E-01   1.192E-42
800.0   1.000E+00   6.672E-43
800.0   1.585E+00   3.609E-43
800.0   2.512E+00   1.903E-43
800.0   3.981E+00   9.862E-44
800.0   6.310E+00   5.056E-44
800.0   1.000E+01   2.571E-44
800.0   1.585E+01   1.300E-44
800.0   2.512E+01   6.668E-45
800.0   3.981E+01   4.207E-45
800.0   6.310E+01   2.655E-45
800.0   1.000E+02   1.675E-45
800.0   1.585E+02   1.057E-45
800.0   2.512E+02   6.669E-46
800.0   3.981E+02   4.208E-46
800.0   6.310E+02   2.655E-46
800.0   1.000E+03   1.675E-46
850.0   1.000E-08   2.726E-40
850.0   1.585E-08   3.539E-40
850.0   2.512E-08   4.517E-40
850.0   3.981E-08   5.693E-40
850.0   6.310E-08   7.110E-40
850.0   1.000E-07   8.817E-40
850.0   1.585E-07   1.088E-39
850.0   2.512E-07   1.406E-39
850.0   3.981E-07   1.797E-39
850.0   6.310E-07   2.267E-39
850.0   1.000E-06   2.834E-39
850.0   1.585E-06   3.518E-39
850.0   2.512E-06   4.342E-39
850.0   3.981E-06   5.581E-39
850.0   6.310E-06   7.145E-39
850.0   1.000E-05   6.687E-39
850.0   1.585E-05   5.311E-39
850.0   2.512E-05   4.217E-39
850.0   3.981E-05   3.347E-39
850.0   6.310E-05   2.659E-39
850.0   1.000E-04   2.113E-39
850.0   1.585E-04   1.679E-39
850.0   2.512E-04   1.333E-39
850.0   3.981E-04   1.058E-39
850.0   6.310E-04   8.395E-40
850.0   1.000E-03   6.661E-40
850.0   1.585E-03   5.286E-40
850.0   2.512E-03   4.189E-40
850.0   3.981E-03   3.313E-40
850.0   6.310E-03   2.614E-40
850.0   1.000E-02   2.054E-40
850.0   1.585E-02   1.605E-40
850.0   2.512E-02   1.244E-40
850.0   3.981E-02   9.508E-41
850.0   6.310E-02   7.122E-41
850.0   1.000E-01   5.186E-41
850.0   1.585E-01   3.638E-41
850.0   2.512E-01   2.440E-41
850.0   3.981E-01   1.555E-41
850.0   6.310E-01   9.409E-42
850.0   1.000E+00   5.423E-42
850.0   1.585E+00   3.001E-42
850.0   2.512E+00   1.609E-42
850.0   3.981E+00   8.437E-43
850.0   6.310E+00   4.360E-43
850.0   1.000E+01   2.229E-43
850.0   1.585E+01   1.131E-43
850.0   2.512E+01   5.712E-44
850.0   3.981E+01   2.876E-44
850.0   6.310E+01   1.594E-44
850.0   1.000E+02   1.006E-44
850.0   1.585E+02   6.348E-45
850.0   2.512E+02   4.005E-45
850.0   3.981E+02   2.527E-45
850.0   6.310E+02   1.595E-45
850.0   1.000E+03   1.006E-45
900.0   1.000E-08   1.729E-40
900.0   1.585E-08   2.244E-40
900.0   2.512E-08   2.864E-40
900.0   3.981E-08   3.610E-40
900.0   6.310E-08   4.509E-40
900.0   1.000E-07   5.591E-40
900.0   1.585E-07   6.899E-40
900.0   2.512E-07   8.914E-40
900.0   3.981E-07   1.139E-39
900.0   6.310E-07   1.438E-39
900.0   1.000E-06   1.797E-39
900.0   1.585E-06   2.231E-39
900.0   2.512E-06   2.753E-39
900.0   3.981E-06   3.539E-39
900.0   6.310E-06   4.531E-39
900.0   1.000E-05   5.724E-39
900.0   1.585E-05   7.163E-39
900.0   2.512E-05   8.896E-39
900.0   3.981E-05   1.099E-38
900.0   6.310E-05   1.193E-38
900.0   1.000E-04   9.481E-39
900.0   1.585E-04   7.532E-39
900.0   2.512E-04   5.982E-39
900.0   3.981E-04   4.748E-39
900.0   6.310E-04   3.768E-39
900.0   1.000E-03   2.991E-39
900.0   1.585E-03   2.374E-39
900.0   2.512E-03   1.883E-39
900.0   3.981E-03   1.491E-39
900.0   6.310E-03   1.178E-39
900.0   1.000E-02   9.281E-40
900.0   1.585E-02   7.284E-40
900.0   2.512E-02   5.682E-40
900.0   3.981E-02   4.386E-40
900.0   6.310E-02   3.334E-40
900.0   1.000E-01   2.477E-40
900.0   1.585E-01   1.784E-40
900.0   2.512E-01   1.235E-40
900.0   3.981E-01   8.160E-41
900.0   6.310E-01   5.115E-41
900.0   1.000E+00   3.045E-41
900.0   1.585E+00   1.730E-41
900.0   2.512E+00   9.470E-42
900.0   3.981E+00   5.038E-42
900.0   6.310E+00   2.630E-42
900.0   1.000E+01   1.353E-42
900.0   1.585E+01   6.899E-43
900.0   2.512E+01   3.494E-43
900.0   3.981E+01   1.762E-43
900.0   6.310E+01   8.866E-44
900.0   1.000E+02   4.974E-44
900.0   1.585E+02   3.139E-44
900.0   2.512E+02   1.981E-44
900.0   3.981E+02   1.250E-44
900.0   6.310E+02   7.885E-45
900.0   1.000E+03   4.975E-45
950.0   1.000E-08   1.234E-40
950.0   1.585E-08   1.602E-40
950.0   2.512E-08   2.045E-40
950.0   3.981E-08   2.578E-40
950.0   6.310E-08   3.219E-40
950.0   1.000E-07   3.992E-40
950.0   1.585E-07   4.926E-40
950.0   2.512E-07   6.366E-40
950.0   3.981E-07   8.135E-40
950.0   6.310E-07   1.027E-39
950.0   1.000E-06   1.283E-39
950.0   1.585E-06   1.593E-39
950.0   2.512E-06   1.966E-39
950.0   3.981E-06   2.527E-39
950.0   6.310E-06   3.235E-39
950.0   1.000E-05   4.088E-39
950.0   1.585E-05   5.115E-39
950.0   2.512E-05   6.353E-39
950.0   3.981E-05   7.847E-39
950.0   6.310E-05   1.003E-38
950.0   1.000E-04   1.286E-38
950.0   1.585E-04   1.628E-38
950.0   2.512E-04   2.038E-38
950.0   3.981E-04   1.964E-38
950.0   6.310E-04   1.558E-38
950.0   1.000E-03   1.237E-38
950.0   1.585E-03   9.824E-39
950.0   2.512E-03   7.795E-39
950.0   3.981E-03   6.178E-39
950.0   6.310E-03   4.888E-39
950.0   1.000E-02   3.858E-39
950.0   1.585E-02   3.037E-39
950.0   2.512E-02   2.381E-39
950.0   3.981E-02   1.851E-39
950.0   6.310E-02   1.422E-39
950.0   1.000E-01   1.073E-39
950.0   1.585E-01   7.898E-40
950.0   2.512E-01   5.621E-40
950.0   3.981E-01   3.837E-40
950.0   6.310E-01   2.491E-40
950.0   1.000E+00   1.534E-40
950.0   1.585E+00   8.980E-41
950.0   2.512E+00   5.033E-41
950.0   3.981E+00   2.726E-41
950.0   6.310E+00   1.441E-41
950.0   1.000E+01   7.479E-42
950.0   1.585E+01   3.834E-42
