# For the net reaction CH4 + H2O -> CO + H2 + H2 + H2
T           Pbar    rate const
1900.0  1.000E-05   1.677E-10
1900.0  1.585E-05   4.681E-11
1900.0  2.512E-05   1.347E-11
1900.0  3.981E-05   3.973E-12
1900.0  6.310E-05   1.170E-12
1900.0  1.000E-04   3.482E-13
1900.0  1.585E-04   1.054E-13
1900.0  2.512E-04   4.481E-14
1900.0  3.981E-04   2.225E-14
1900.0  6.310E-04   1.112E-14
1900.0  1.000E-03   5.502E-15
1900.0  1.585E-03   2.710E-15
1900.0  2.512E-03   1.345E-15
1900.0  3.981E-03   6.715E-16
1900.0  6.310E-03   3.370E-16
1900.0  1.000E-02   3.040E-16
1900.0  1.585E-02   2.400E-16
1900.0  2.512E-02   1.883E-16
1900.0  3.981E-02   1.478E-16
1900.0  6.310E-02   1.157E-16
1900.0  1.000E-01   9.013E-17
1900.0  1.585E-01   6.953E-17
1900.0  2.512E-01   5.260E-17
1900.0  3.981E-01   3.861E-17
1900.0  6.310E-01   2.575E-17
1900.0  1.000E+00   1.624E-17
1900.0  1.585E+00   1.027E-17
1900.0  2.512E+00   6.497E-18
1900.0  3.981E+00   4.106E-18
1900.0  6.310E+00   2.522E-18
1900.0  1.000E+01   1.367E-18
1900.0  1.585E+01   7.239E-19
1900.0  2.512E+01   4.851E-19
1900.0  3.981E+01   3.851E-19
1900.0  6.310E+01   2.726E-19
1900.0  1.000E+02   2.200E-19
1900.0  1.585E+02   1.731E-19
1900.0  2.512E+02   1.325E-19
1900.0  3.981E+02   9.883E-20
1900.0  6.310E+02   7.202E-20
1900.0  1.000E+03   5.142E-20
1950.0  1.000E-08   8.474E-05
1950.0  1.585E-08   3.359E-05
1950.0  2.512E-08   1.348E-05
1950.0  3.981E-08   5.494E-06
1950.0  6.310E-08   2.292E-06
1950.0  1.000E-07   9.903E-07
1950.0  1.585E-07   4.520E-07
1950.0  2.512E-07   2.217E-07
1950.0  3.981E-07   1.214E-07
1950.0  6.310E-07   7.443E-08
1950.0  1.000E-06   5.018E-08
1950.0  1.585E-06   3.617E-08
1950.0  2.512E-06   2.718E-08
1950.0  3.981E-06   2.092E-08
1950.0  6.310E-06   5.266E-09
1950.0  1.000E-05   1.323E-09
1950.0  1.585E-05   3.504E-10
1950.0  2.512E-05   9.668E-11
1950.0  3.981E-05   2.756E-11
1950.0  6.310E-05   7.892E-12
1950.0  1.000E-04   2.296E-12
1950.0  1.585E-04   6.827E-13
1950.0  2.512E-04   2.065E-13
1950.0  3.981E-04   6.716E-14
1950.0  6.310E-04   3.340E-14
1950.0  1.000E-03   1.646E-14
1950.0  1.585E-03   8.080E-15
1950.0  2.512E-03   4.000E-15
1950.0  3.981E-03   1.993E-15
1950.0  6.310E-03   9.986E-16
1950.0  1.000E-02   5.964E-16
1950.0  1.585E-02   4.704E-16
1950.0  2.512E-02   3.689E-16
1950.0  3.981E-02   2.895E-16
1950.0  6.310E-02   2.267E-16
1950.0  1.000E-01   1.767E-16
1950.0  1.585E-01   1.365E-16
1950.0  2.512E-01   1.034E-16
1950.0  3.981E-01   7.615E-17
1950.0  6.310E-01   5.448E-17
1950.0  1.000E+00   3.750E-17
1950.0  1.585E+00   2.450E-17
1950.0  2.512E+00   1.539E-17
1950.0  3.981E+00   9.119E-18
1950.0  6.310E+00   5.129E-18
1950.0  1.000E+01   2.790E-18
1950.0  1.585E+01   1.481E-18
1950.0  2.512E+01   9.720E-19
1950.0  3.981E+01   7.719E-19
1950.0  6.310E+01   5.590E-19
1950.0  1.000E+02   4.563E-19
1950.0  1.585E+02   3.631E-19
1950.0  2.512E+02   2.811E-19
1950.0  3.981E+02   2.118E-19
1950.0  6.310E+02   1.557E-19
1950.0  1.000E+03   1.120E-19
2000.0  1.000E-08   4.403E-04
2000.0  1.585E-08   1.736E-04
2000.0  2.512E-08   6.905E-05
2000.0  3.981E-08   2.773E-05
2000.0  6.310E-08   1.127E-05
2000.0  1.000E-07   4.650E-06
2000.0  1.585E-07   1.965E-06
2000.0  2.512E-07   8.488E-07
2000.0  3.981E-07   3.922E-07
2000.0  6.310E-07   1.994E-07
2000.0  1.000E-06   1.134E-07
2000.0  1.585E-06   7.183E-08
2000.0  2.512E-06   4.959E-08
2000.0  3.981E-06   3.629E-08
2000.0  6.310E-06   2.750E-08
2000.0  1.000E-05   1.033E-08
2000.0  1.585E-05   2.537E-09
2000.0  2.512E-05   6.593E-10
2000.0  3.981E-05   1.791E-10
2000.0  6.310E-05   4.927E-11
2000.0  1.000E-04   1.388E-11
2000.0  1.585E-04   4.025E-12
2000.0  2.512E-04   1.194E-12
2000.0  3.981E-04   3.605E-13
2000.0  6.310E-04   1.104E-13
2000.0  1.000E-03   4.630E-14
2000.0  1.585E-03   2.262E-14
2000.0  2.512E-03   1.115E-14
2000.0  3.981E-03   5.540E-15
2000.0  6.310E-03   2.769E-15
2000.0  1.000E-02   1.391E-15
2000.0  1.585E-02   8.971E-16
2000.0  2.512E-02   7.029E-16
2000.0  3.981E-02   5.512E-16
2000.0  6.310E-02   4.316E-16
2000.0  1.000E-01   3.365E-16
2000.0  1.585E-01   2.602E-16
2000.0  2.512E-01   1.975E-16
2000.0  3.981E-01   1.458E-16
2000.0  6.310E-01   1.047E-16
2000.0  1.000E+00   7.241E-17
2000.0  1.585E+00   4.784E-17
2000.0  2.512E+00   3.005E-17
2000.0  3.981E+00   1.790E-17
2000.0  6.310E+00   1.011E-17
2000.0  1.000E+01   5.519E-18
2000.0  1.585E+01   2.937E-18
2000.0  2.512E+01   1.883E-18
2000.0  3.981E+01   1.495E-18
2000.0  6.310E+01   1.186E-18
2000.0  1.000E+02   9.016E-19
2000.0  1.585E+02   7.244E-19
2000.0  2.512E+02   5.663E-19
2000.0  3.981E+02   4.306E-19
2000.0  6.310E+02   3.190E-19
2000.0  1.000E+03   2.310E-19
2050.0  1.000E-08   1.955E-03
2050.0  1.585E-08   7.696E-04
2050.0  2.512E-08   3.052E-04
2050.0  3.981E-08   1.219E-04
2050.0  6.310E-08   4.912E-05
2050.0  1.000E-07   1.998E-05
2050.0  1.585E-07   8.228E-06
2050.0  2.512E-07   3.383E-06
2050.0  3.981E-07   1.440E-06
2050.0  6.310E-07   6.485E-07
2050.0  1.000E-06   3.162E-07
2050.0  1.585E-06   1.705E-07
2050.0  2.512E-06   1.024E-07
2050.0  3.981E-06   6.766E-08
2050.0  6.310E-06   4.803E-08
2050.0  1.000E-05   3.569E-08
2050.0  1.585E-05   1.881E-08
2050.0  2.512E-05   4.542E-09
2050.0  3.981E-05   1.162E-09
2050.0  6.310E-05   3.042E-10
2050.0  1.000E-04   8.231E-11
2050.0  1.585E-04   2.312E-11
2050.0  2.512E-04   6.688E-12
2050.0  3.981E-04   1.980E-12
2050.0  6.310E-04   5.969E-13
2050.0  1.000E-03   1.797E-13
2050.0  1.585E-03   6.118E-14
2050.0  2.512E-03   3.002E-14
2050.0  3.981E-03   1.486E-14
2050.0  6.310E-03   7.406E-15
2050.0  1.000E-02   3.712E-15
2050.0  1.585E-02   1.848E-15
2050.0  2.512E-02   1.293E-15
2050.0  3.981E-02   1.013E-15
2050.0  6.310E-02   7.929E-16
2050.0  1.000E-01   6.182E-16
2050.0  1.585E-01   4.783E-16
2050.0  2.512E-01   3.637E-16
2050.0  3.981E-01   2.691E-16
2050.0  6.310E-01   1.939E-16
2050.0  1.000E+00   1.347E-16
2050.0  1.585E+00   8.943E-17
2050.0  2.512E+00   5.648E-17
2050.0  3.981E+00   3.382E-17
2050.0  6.310E+00   1.919E-17
2050.0  1.000E+01   1.051E-17
2050.0  1.585E+01   5.606E-18
2050.0  2.512E+01   2.934E-18
2050.0  3.981E+01   2.811E-18
2050.0  6.310E+01   2.231E-18
2050.0  1.000E+02   1.716E-18
2050.0  1.585E+02   1.394E-18
2050.0  2.512E+02   1.102E-18
2050.0  3.981E+02   8.474E-19
2050.0  6.310E+02   6.337E-19
2050.0  1.000E+03   4.625E-19
2100.0  1.000E-08   8.754E-03
2100.0  1.585E-08   3.442E-03
2100.0  2.512E-08   1.362E-03
2100.0  3.981E-08   5.429E-04
2100.0  6.310E-08   2.177E-04
2100.0  1.000E-07   8.788E-05
2100.0  1.585E-07   3.574E-05
2100.0  2.512E-07   1.434E-05
2100.0  3.981E-07   5.854E-06
2100.0  6.310E-07   2.457E-06
2100.0  1.000E-06   1.077E-06
2100.0  1.585E-06   5.027E-07
2100.0  2.512E-06   2.565E-07
2100.0  3.981E-06   1.451E-07
2100.0  6.310E-06   9.138E-08
2100.0  1.000E-05   6.269E-08
2100.0  1.585E-05   4.555E-08
2100.0  2.512E-05   3.150E-08
2100.0  3.981E-05   7.443E-09
2100.0  6.310E-05   1.819E-09
2100.0  1.000E-04   4.658E-10
2100.0  1.585E-04   1.253E-10
2100.0  2.512E-04   3.501E-11
2100.0  3.981E-04   1.008E-11
2100.0  6.310E-04   2.975E-12
2100.0  1.000E-03   8.797E-13
2100.0  1.585E-03   2.617E-13
2100.0  2.512E-03   7.920E-14
2100.0  3.981E-03   3.889E-14
2100.0  6.310E-03   1.922E-14
2100.0  1.000E-02   9.533E-15
2100.0  1.585E-02   4.728E-15
2100.0  2.512E-02   2.346E-15
2100.0  3.981E-02   1.818E-15
2100.0  6.310E-02   1.422E-15
2100.0  1.000E-01   1.108E-15
2100.0  1.585E-01   8.578E-16
2100.0  2.512E-01   6.530E-16
2100.0  3.981E-01   4.841E-16
2100.0  6.310E-01   3.499E-16
2100.0  1.000E+00   2.440E-16
2100.0  1.585E+00   1.628E-16
2100.0  2.512E+00   1.034E-16
2100.0  3.981E+00   6.220E-17
2100.0  6.310E+00   3.544E-17
2100.0  1.000E+01   1.948E-17
2100.0  1.585E+01   1.041E-17
2100.0  2.512E+01   5.460E-18
2100.0  3.981E+01   5.132E-18
2100.0  6.310E+01   4.073E-18
2100.0  1.000E+02   3.244E-18
2100.0  1.585E+02   2.574E-18
2100.0  2.512E+02   2.048E-18
2100.0  3.981E+02   1.595E-18
2100.0  6.310E+02   1.203E-18
2100.0  1.000E+03   8.847E-19
2150.0  1.000E-08   3.422E-02
2150.0  1.585E-08   1.345E-02
2150.0  2.512E-08   5.320E-03
2150.0  3.981E-08   2.117E-03
2150.0  6.310E-08   8.475E-04
2150.0  1.000E-07   3.412E-04
2150.0  1.585E-07   1.381E-04
2150.0  2.512E-07   5.493E-05
2150.0  3.981E-07   2.207E-05
2150.0  6.310E-07   9.019E-06
2150.0  1.000E-06   3.775E-06
2150.0  1.585E-06   1.637E-06
2150.0  2.512E-06   7.497E-07
2150.0  3.981E-06   3.682E-07
2150.0  6.310E-06   2.005E-07
2150.0  1.000E-05   1.216E-07
2150.0  1.585E-05   8.083E-08
2150.0  2.512E-05   5.742E-08
2150.0  3.981E-05   4.259E-08
2150.0  6.310E-05   1.104E-08
2150.0  1.000E-04   2.644E-09
2150.0  1.585E-04   6.743E-10
2150.0  2.512E-04   1.807E-10
2150.0  3.981E-04   5.032E-11
2150.0  6.310E-04   1.446E-11
2150.0  1.000E-03   4.180E-12
2150.0  1.585E-03   1.222E-12
2150.0  2.512E-03   3.646E-13
2150.0  3.981E-03   1.106E-13
2150.0  6.310E-03   5.199E-14
2150.0  1.000E-02   2.568E-14
2150.0  1.585E-02   1.269E-14
2150.0  2.512E-02   6.281E-15
2150.0  3.981E-02   3.120E-15
2150.0  6.310E-02   2.474E-15
2150.0  1.000E-01   1.927E-15
2150.0  1.585E-01   1.492E-15
2150.0  2.512E-01   1.137E-15
2150.0  3.981E-01   8.441E-16
2150.0  6.310E-01   6.117E-16
2150.0  1.000E+00   4.282E-16
2150.0  1.585E+00   2.871E-16
2150.0  2.512E+00   1.831E-16
2150.0  3.981E+00   1.107E-16
2150.0  6.310E+00   6.335E-17
2150.0  1.000E+01   3.493E-17
2150.0  1.585E+01   1.872E-17
2150.0  2.512E+01   9.832E-18
2150.0  3.981E+01   9.129E-18
2150.0  6.310E+01   7.246E-18
2150.0  1.000E+02   5.772E-18
2150.0  1.585E+02   4.593E-18
2150.0  2.512E+02   3.648E-18
2150.0  3.981E+02   2.894E-18
2150.0  6.310E+02   2.221E-18
2150.0  1.000E+03   1.647E-18
2200.0  1.000E-08   1.342E-01
2200.0  1.585E-08   5.273E-02
2200.0  2.512E-08   2.085E-02
2200.0  3.981E-08   8.293E-03
2200.0  6.310E-08   3.316E-03
2200.0  1.000E-07   1.332E-03
2200.0  1.585E-07   5.378E-04
2200.0  2.512E-07   2.129E-04
2200.0  3.981E-07   8.481E-05
2200.0  6.310E-07   3.416E-05
2200.0  1.000E-06   1.395E-05
2200.0  1.585E-06   5.806E-06
2200.0  2.512E-06   2.487E-06
2200.0  3.981E-06   1.099E-06
2200.0  6.310E-06   5.222E-07
2200.0  1.000E-05   2.735E-07
2200.0  1.585E-05   1.595E-07
2200.0  2.512E-05   1.026E-07
2200.0  3.981E-05   7.118E-08
2200.0  6.310E-05   5.201E-08
2200.0  1.000E-04   1.495E-08
2200.0  1.585E-04   3.556E-09
2200.0  2.512E-04   9.013E-10
2200.0  3.981E-04   2.401E-10
2200.0  6.310E-04   6.654E-11
2200.0  1.000E-03   1.868E-11
2200.0  1.585E-03   5.332E-12
2200.0  2.512E-03   1.562E-12
2200.0  3.981E-03   4.670E-13
2200.0  6.310E-03   1.419E-13
2200.0  1.000E-02   6.566E-14
2200.0  1.585E-02   3.231E-14
2200.0  2.512E-02   1.593E-14
2200.0  3.981E-02   7.894E-15
2200.0  6.310E-02   3.925E-15
2200.0  1.000E-01   3.283E-15
2200.0  1.585E-01   2.540E-15
2200.0  2.512E-01   1.936E-15
2200.0  3.981E-01   1.440E-15
2200.0  6.310E-01   1.046E-15
2200.0  1.000E+00   7.347E-16
2200.0  1.585E+00   4.946E-16
2200.0  2.512E+00   3.170E-16
2200.0  3.981E+00   1.925E-16
2200.0  6.310E+00   1.106E-16
2200.0  1.000E+01   6.118E-17
2200.0  1.585E+01   3.287E-17
2200.0  2.512E+01   1.729E-17
2200.0  3.981E+01   1.583E-17
2200.0  6.310E+01   1.257E-17
2200.0  1.000E+02   1.001E-17
2200.0  1.585E+02   7.962E-18
2200.0  2.512E+02   6.323E-18
2200.0  3.981E+02   5.015E-18
2200.0  6.310E+02   3.942E-18
2200.0  1.000E+03   2.949E-18
2250.0  1.000E-08   4.687E-01
2250.0  1.585E-08   1.841E-01
2250.0  2.512E-08   7.280E-02
2250.0  3.981E-08   2.894E-02
2250.0  6.310E-08   1.157E-02
2250.0  1.000E-07   4.644E-03
2250.0  1.585E-07   1.872E-03
2250.0  2.512E-07   7.395E-04
2250.0  3.981E-07   2.936E-04
2250.0  6.310E-07   1.176E-04
2250.0  1.000E-06   4.753E-05
2250.0  1.585E-06   1.945E-05
2250.0  2.512E-06   8.098E-06
2250.0  3.981E-06   3.401E-06
2250.0  6.310E-06   1.490E-06
2250.0  1.000E-05   6.992E-07
2250.0  1.585E-05   3.588E-07
2250.0  2.512E-05   2.039E-07
2250.0  3.981E-05   1.279E-07
2250.0  6.310E-05   8.698E-08
2250.0  1.000E-04   6.265E-08
2250.0  1.585E-04   1.903E-08
2250.0  2.512E-04   4.516E-09
2250.0  3.981E-04   1.141E-09
2250.0  6.310E-04   3.029E-10
2250.0  1.000E-03   8.210E-11
2250.0  1.585E-03   2.277E-11
2250.0  2.512E-03   6.520E-12
2250.0  3.981E-03   1.915E-12
2250.0  6.310E-03   5.737E-13
2250.0  1.000E-02   1.746E-13
2250.0  1.585E-02   8.014E-14
2250.0  2.512E-02   3.935E-14
2250.0  3.981E-02   1.943E-14
2250.0  6.310E-02   9.632E-15
2250.0  1.000E-01   4.790E-15
2250.0  1.585E-01   4.214E-15
2250.0  2.512E-01   3.212E-15
2250.0  3.981E-01   2.391E-15
2250.0  6.310E-01   1.740E-15
2250.0  1.000E+00   1.226E-15
2250.0  1.585E+00   8.287E-16
2250.0  2.512E+00   5.335E-16
2250.0  3.981E+00   3.255E-16
2250.0  6.310E+00   1.877E-16
2250.0  1.000E+01   1.042E-16
2250.0  1.585E+01   5.609E-17
2250.0  2.512E+01   2.955E-17
2250.0  3.981E+01   2.684E-17
2250.0  6.310E+01   2.130E-17
2250.0  1.000E+02   1.696E-17
2250.0  1.585E+02   1.350E-17
2250.0  2.512E+02   1.073E-17
2250.0  3.981E+02   8.510E-18
2250.0  6.310E+02   6.749E-18
2250.0  1.000E+03   5.151E-18
2300.0  1.000E-08   1.638E+00
2300.0  1.585E-08   6.432E-01
2300.0  2.512E-08   2.543E-01
2300.0  3.981E-08   1.011E-01
2300.0  6.310E-08   4.038E-02
2300.0  1.000E-07   1.620E-02
2300.0  1.585E-07   6.527E-03
2300.0  2.512E-07   2.575E-03
2300.0  3.981E-07   1.020E-03
2300.0  6.310E-07   4.069E-04
2300.0  1.000E-06   1.636E-04
2300.0  1.585E-06   6.629E-05
2300.0  2.512E-06   2.715E-05
2300.0  3.981E-06   1.107E-05
2300.0  6.310E-06   4.615E-06
2300.0  1.000E-05   2.005E-06
2300.0  1.585E-05   9.253E-07
2300.0  2.512E-05   4.635E-07
2300.0  3.981E-05   2.562E-07
2300.0  6.310E-05   1.565E-07
2300.0  1.000E-04   1.044E-07
2300.0  1.585E-04   7.414E-08
2300.0  2.512E-04   2.263E-08
2300.0  3.981E-04   5.345E-09
2300.0  6.310E-04   1.344E-09
2300.0  1.000E-03   3.479E-10
2300.0  1.585E-03   9.294E-11
2300.0  2.512E-03   2.585E-11
2300.0  3.981E-03   7.419E-12
2300.0  6.310E-03   2.183E-12
2300.0  1.000E-02   6.548E-13
2300.0  1.585E-02   1.970E-13
2300.0  2.512E-02   9.293E-14
2300.0  3.981E-02   4.568E-14
2300.0  6.310E-02   2.257E-14
2300.0  1.000E-01   1.119E-14
2300.0  1.585E-01   6.869E-15
2300.0  2.512E-01   5.233E-15
2300.0  3.981E-01   3.898E-15
2300.0  6.310E-01   2.841E-15
2300.0  1.000E+00   2.007E-15
2300.0  1.585E+00   1.361E-15
2300.0  2.512E+00   8.799E-16
2300.0  3.981E+00   5.391E-16
2300.0  6.310E+00   3.121E-16
2300.0  1.000E+01   1.737E-16
2300.0  1.585E+01   9.375E-17
2300.0  2.512E+01   4.947E-17
2300.0  3.981E+01   4.450E-17
2300.0  6.310E+01   3.532E-17
2300.0  1.000E+02   2.811E-17
2300.0  1.585E+02   2.237E-17
2300.0  2.512E+02   1.778E-17
2300.0  3.981E+02   1.410E-17
2300.0  6.310E+02   1.118E-17
2300.0  1.000E+03   8.697E-18
2350.0  1.000E-08   5.177E+00
2350.0  1.585E-08   2.034E+00
2350.0  2.512E-08   8.038E-01
2350.0  3.981E-08   3.195E-01
2350.0  6.310E-08   1.276E-01
2350.0  1.000E-07   5.120E-02
2350.0  1.585E-07   2.062E-02
2350.0  2.512E-07   8.126E-03
2350.0  3.981E-07   3.216E-03
2350.0  6.310E-07   1.281E-03
2350.0  1.000E-06   5.135E-04
2350.0  1.585E-06   2.072E-04
2350.0  2.512E-06   8.426E-05
2350.0  3.981E-06   3.390E-05
2350.0  6.310E-06   1.381E-05
2350.0  1.000E-05   5.778E-06
2350.0  1.585E-05   2.511E-06
2350.0  2.512E-05   1.154E-06
2350.0  3.981E-05   5.724E-07
2350.0  6.310E-05   3.110E-07
2350.0  1.000E-04   1.871E-07
2350.0  1.585E-04   1.230E-07
2350.0  2.512E-04   8.640E-08
2350.0  3.981E-04   2.538E-08
2350.0  6.310E-04   5.988E-09
2350.0  1.000E-03   1.469E-09
2350.0  1.585E-03   3.757E-10
2350.0  2.512E-03   1.009E-10
2350.0  3.981E-03   2.819E-11
2350.0  6.310E-03   8.114E-12
2350.0  1.000E-02   2.392E-12
2350.0  1.585E-02   7.096E-13
2350.0  2.512E-02   2.146E-13
2350.0  3.981E-02   1.049E-13
2350.0  6.310E-02   5.162E-14
2350.0  1.000E-01   2.551E-14
2350.0  1.585E-01   1.265E-14
2350.0  2.512E-01   8.335E-15
2350.0  3.981E-01   6.209E-15
2350.0  6.310E-01   4.531E-15
2350.0  1.000E+00   3.209E-15
2350.0  1.585E+00   2.183E-15
2350.0  2.512E+00   1.417E-15
2350.0  3.981E+00   8.713E-16
2350.0  6.310E+00   5.062E-16
2350.0  1.000E+01   2.826E-16
2350.0  1.585E+01   1.529E-16
2350.0  2.512E+01   8.080E-17
2350.0  3.981E+01   7.230E-17
2350.0  6.310E+01   5.738E-17
2350.0  1.000E+02   4.567E-17
2350.0  1.585E+02   3.635E-17
2350.0  2.512E+02   2.889E-17
2350.0  3.981E+02   2.293E-17
2350.0  6.310E+02   1.818E-17
2350.0  1.000E+03   1.436E-17
2400.0  1.000E-08   1.634E+01
2400.0  1.585E-08   6.419E+00
2400.0  2.512E-08   2.537E+00
2400.0  3.981E-08   1.008E+00
2400.0  6.310E-08   4.027E-01
2400.0  1.000E-07   1.616E-01
2400.0  1.585E-07   6.504E-02
2400.0  2.512E-07   2.562E-02
2400.0  3.981E-07   1.013E-02
2400.0  6.310E-07   4.031E-03
2400.0  1.000E-06   1.613E-03
2400.0  1.585E-06   6.490E-04
2400.0  2.512E-06   2.628E-04
2400.0  3.981E-06   1.049E-04
2400.0  6.310E-06   4.214E-05
2400.0  1.000E-05   1.723E-05
2400.0  1.585E-05   7.207E-06
2400.0  2.512E-05   3.121E-06
2400.0  3.981E-05   1.422E-06
2400.0  6.310E-05   6.913E-07
2400.0  1.000E-04   3.696E-07
2400.0  1.585E-04   2.191E-07
2400.0  2.512E-04   1.422E-07
2400.0  3.981E-04   9.890E-08
2400.0  6.310E-04   2.670E-08
2400.0  1.000E-03   6.134E-09
2400.0  1.585E-03   1.485E-09
2400.0  2.512E-03   3.820E-10
2400.0  3.981E-03   1.030E-10
2400.0  6.310E-03   2.886E-11
2400.0  1.000E-02   8.324E-12
2400.0  1.585E-02   2.425E-12
2400.0  2.512E-02   7.105E-13
2400.0  3.981E-02   2.322E-13
2400.0  6.310E-02   1.136E-13
2400.0  1.000E-01   5.591E-14
2400.0  1.585E-01   2.764E-14
2400.0  2.512E-01   1.368E-14
2400.0  3.981E-01   9.735E-15
2400.0  6.310E-01   7.110E-15
2400.0  1.000E+00   5.043E-15
2400.0  1.585E+00   3.441E-15
2400.0  2.512E+00   2.241E-15
2400.0  3.981E+00   1.383E-15
2400.0  6.310E+00   8.065E-16
2400.0  1.000E+01   4.515E-16
2400.0  1.585E+01   2.447E-16
2400.0  2.512E+01   1.296E-16
2400.0  3.981E+01   1.152E-16
2400.0  6.310E+01   9.144E-17
2400.0  1.000E+02   7.275E-17
2400.0  1.585E+02   5.789E-17
2400.0  2.512E+02   4.602E-17
2400.0  3.981E+02   3.652E-17
2400.0  6.310E+02   2.895E-17
2400.0  1.000E+03   2.295E-17
2450.0  1.000E-08   4.732E+01
2450.0  1.585E-08   1.859E+01
2450.0  2.512E-08   7.346E+00
2450.0  3.981E-08   2.919E+00
2450.0  6.310E-08   1.166E+00
2450.0  1.000E-07   4.677E-01
2450.0  1.585E-07   1.882E-01
2450.0  2.512E-07   7.415E-02
2450.0  3.981E-07   2.931E-02
2450.0  6.310E-07   1.165E-02
2450.0  1.000E-06   4.659E-03
2450.0  1.585E-06   1.872E-03
2450.0  2.512E-06   7.562E-04
2450.0  3.981E-06   3.006E-04
2450.0  6.310E-06   1.200E-04
2450.0  1.000E-05   4.851E-05
2450.0  1.585E-05   1.992E-05
2450.0  2.512E-05   8.369E-06
2450.0  3.981E-05   3.633E-06
2450.0  6.310E-05   1.639E-06
2450.0  1.000E-04   7.953E-07
2450.0  1.585E-04   4.244E-07
2450.0  2.512E-04   2.502E-07
2450.0  3.981E-04   1.613E-07
2450.0  6.310E-04   1.114E-07
2450.0  1.000E-03   2.588E-08
2450.0  1.585E-03   5.887E-09
2450.0  2.512E-03   1.440E-09
2450.0  3.981E-03   3.731E-10
2450.0  6.310E-03   1.012E-10
2450.0  1.000E-02   2.845E-11
2450.0  1.585E-02   8.116E-12
2450.0  2.512E-02   2.337E-12
2450.0  3.981E-02   6.894E-13
2450.0  6.310E-02   2.450E-13
2450.0  1.000E-01   1.200E-13
2450.0  1.585E-01   5.907E-14
2450.0  2.512E-01   2.914E-14
2450.0  3.981E-01   1.439E-14
2450.0  6.310E-01   1.093E-14
2450.0  1.000E+00   7.767E-15
2450.0  1.585E+00   5.313E-15
2450.0  2.512E+00   3.471E-15
2450.0  3.981E+00   2.150E-15
2450.0  6.310E+00   1.258E-15
2450.0  1.000E+01   7.059E-16
2450.0  1.585E+01   3.835E-16
2450.0  2.512E+01   2.033E-16
2450.0  3.981E+01   1.803E-16
2450.0  6.310E+01   1.431E-16
2450.0  1.000E+02   1.139E-16
2450.0  1.585E+02   9.060E-17
2450.0  2.512E+02   7.204E-17
2450.0  3.981E+02   5.718E-17
2450.0  6.310E+02   4.533E-17
2450.0  1.000E+03   3.594E-17
2500.0  1.000E-08   1.366E+02
2500.0  1.585E-08   5.365E+01
2500.0  2.512E-08   2.120E+01
2500.0  3.981E-08   8.427E+00
2500.0  6.310E-08   3.365E+00
2500.0  1.000E-07   1.350E+00
2500.0  1.585E-07   5.433E-01
2500.0  2.512E-07   2.139E-01
2500.0  3.981E-07   8.455E-02
2500.0  6.310E-07   3.360E-02
2500.0  1.000E-06   1.343E-02
2500.0  1.585E-06   5.390E-03
2500.0  2.512E-06   2.174E-03
2500.0  3.981E-06   8.618E-04
2500.0  6.310E-06   3.425E-04
2500.0  1.000E-05   1.375E-04
2500.0  1.585E-05   5.580E-05
2500.0  2.512E-05   2.299E-05
2500.0  3.981E-05   9.670E-06
2500.0  6.310E-05   4.141E-06
2500.0  1.000E-04   1.860E-06
2500.0  1.585E-04   9.005E-07
2500.0  2.512E-04   4.782E-07
2500.0  3.981E-04   2.802E-07
2500.0  6.310E-04   1.795E-07
2500.0  1.000E-03   1.102E-07
2500.0  1.585E-03   2.330E-08
2500.0  2.512E-03   5.366E-09
2500.0  3.981E-03   1.323E-09
2500.0  6.310E-03   3.450E-10
2500.0  1.000E-02   9.396E-11
2500.0  1.585E-02   2.612E-11
2500.0  2.512E-02   7.364E-12
2500.0  3.981E-02   2.136E-12
2500.0  6.310E-02   6.339E-13
2500.0  1.000E-01   2.491E-13
2500.0  1.585E-01   1.220E-13
2500.0  2.512E-01   5.997E-14
2500.0  3.981E-01   2.951E-14
2500.0  6.310E-01   1.460E-14
2500.0  1.000E+00   1.179E-14
2500.0  1.585E+00   8.082E-15
2500.0  2.512E+00   5.294E-15
2500.0  3.981E+00   3.290E-15
2500.0  6.310E+00   1.930E-15
2500.0  1.000E+01   1.086E-15
2500.0  1.585E+01   5.913E-16
2500.0  2.512E+01   3.139E-16
2500.0  3.981E+01   2.775E-16
2500.0  6.310E+01   2.202E-16
2500.0  1.000E+02   1.751E-16
2500.0  1.585E+02   1.393E-16
2500.0  2.512E+02   1.108E-16
2500.0  3.981E+02   8.792E-17
2500.0  6.310E+02   6.970E-17
2500.0  1.000E+03   5.525E-17
2550.0  1.000E-08   3.657E+02
2550.0  1.585E-08   1.436E+02
2550.0  2.512E-08   5.677E+01
2550.0  3.981E-08   2.256E+01
2550.0  6.310E-08   9.011E+00
2550.0  1.000E-07   3.614E+00
2550.0  1.585E-07   1.454E+00
2550.0  2.512E-07   5.728E-01
2550.0  3.981E-07   2.263E-01
2550.0  6.310E-07   8.993E-02
2550.0  1.000E-06   3.592E-02
2550.0  1.585E-06   1.441E-02
2550.0  2.512E-06   5.808E-03
2550.0  3.981E-06   2.299E-03
2550.0  6.310E-06   9.117E-04
2550.0  1.000E-05   3.645E-04
2550.0  1.585E-05   1.471E-04
2550.0  2.512E-05   5.999E-05
2550.0  3.981E-05   2.483E-05
2550.0  6.310E-05   1.033E-05
2550.0  1.000E-04   4.432E-06
