# For the net reaction CH4 + NH3 -> HCN + H2 + H2 + H2
T           Pbar    rate const
3400.0  3.981E-04   5.183E+09
3400.0  6.310E-04   1.328E+09
3400.0  1.000E-03   3.311E+08
3400.0  1.585E-03   7.539E+07
3400.0  2.512E-03   4.698E+06
3400.0  3.981E-03   2.997E+05
3400.0  6.310E-03   1.962E+04
3400.0  1.000E-02   1.324E+03
3400.0  1.585E-02   8.934E+01
3400.0  2.512E-02   6.178E+00
3400.0  3.981E-02   4.744E-01
3400.0  6.310E-02   4.111E-02
3400.0  1.000E-01   4.070E-03
3400.0  1.585E-01   4.630E-04
3400.0  2.512E-01   5.883E-05
3400.0  3.981E-01   8.164E-06
3400.0  6.310E-01   1.316E-06
3400.0  1.000E+00   3.111E-07
3400.0  1.585E+00   7.837E-08
3400.0  2.512E+00   2.077E-08
3400.0  3.981E+00   5.686E-09
3400.0  6.310E+00   1.572E-09
3400.0  1.000E+01   4.490E-10
3400.0  1.585E+01   1.316E-10
3400.0  2.512E+01   3.936E-11
3400.0  3.981E+01   1.288E-11
3400.0  6.310E+01   5.000E-12
3400.0  1.000E+02   1.926E-12
3400.0  1.585E+02   7.495E-13
3400.0  2.512E+02   2.938E-13
3400.0  3.981E+02   1.159E-13
3400.0  6.310E+02   4.593E-14
3400.0  1.000E+03   1.825E-14
3450.0  1.000E-08   1.123E+26
3450.0  1.585E-08   1.686E+25
3450.0  2.512E-08   2.623E+24
3450.0  3.981E-08   4.194E+23
3450.0  6.310E-08   6.868E+22
3450.0  1.000E-07   1.151E+22
3450.0  1.585E-07   1.970E+21
3450.0  2.512E-07   3.161E+20
3450.0  3.981E-07   5.299E+19
3450.0  6.310E-07   9.350E+18
3450.0  1.000E-06   1.733E+18
3450.0  1.585E-06   3.365E+17
3450.0  2.512E-06   6.842E+16
3450.0  3.981E-06   1.365E+16
3450.0  6.310E-06   2.844E+15
3450.0  1.000E-05   6.247E+14
3450.0  1.585E-05   1.434E+14
3450.0  2.512E-05   3.410E+13
3450.0  3.981E-05   8.339E+12
3450.0  6.310E-05   1.994E+12
3450.0  1.000E-04   4.797E+11
3450.0  1.585E-04   1.179E+11
3450.0  2.512E-04   2.950E+10
3450.0  3.981E-04   7.472E+09
3450.0  6.310E-04   1.912E+09
3450.0  1.000E-03   4.758E+08
3450.0  1.585E-03   1.170E+08
3450.0  2.512E-03   1.288E+07
3450.0  3.981E-03   8.303E+05
3450.0  6.310E-03   5.492E+04
3450.0  1.000E-02   3.738E+03
3450.0  1.585E-02   2.527E+02
3450.0  2.512E-02   1.730E+01
3450.0  3.981E-02   1.299E+00
3450.0  6.310E-02   1.087E-01
3450.0  1.000E-01   1.028E-02
3450.0  1.585E-01   1.111E-03
3450.0  2.512E-01   1.338E-04
3450.0  3.981E-01   1.765E-05
3450.0  6.310E-01   2.644E-06
3450.0  1.000E+00   5.916E-07
3450.0  1.585E+00   1.450E-07
3450.0  2.512E+00   3.759E-08
3450.0  3.981E+00   1.011E-08
3450.0  6.310E+00   2.752E-09
3450.0  1.000E+01   7.769E-10
3450.0  1.585E+01   2.256E-10
3450.0  2.512E+01   6.698E-11
3450.0  3.981E+01   2.024E-11
3450.0  6.310E+01   7.362E-12
3450.0  1.000E+02   2.828E-12
3450.0  1.585E+02   1.097E-12
3450.0  2.512E+02   4.294E-13
3450.0  3.981E+02   1.691E-13
3450.0  6.310E+02   6.694E-14
3450.0  1.000E+03   2.657E-14
3500.0  1.000E-08   2.797E+26
3500.0  1.585E-08   4.191E+25
3500.0  2.512E-08   6.495E+24
3500.0  3.981E-08   1.034E+24
3500.0  6.310E-08   1.680E+23
3500.0  1.000E-07   2.785E+22
3500.0  1.585E-07   4.698E+21
3500.0  2.512E-07   7.366E+20
3500.0  3.981E-07   1.199E+20
3500.0  6.310E-07   2.043E+19
3500.0  1.000E-06   3.638E+18
3500.0  1.585E-06   6.764E+17
3500.0  2.512E-06   1.315E+17
3500.0  3.981E-06   2.497E+16
3500.0  6.310E-06   4.962E+15
3500.0  1.000E-05   1.044E+15
3500.0  1.585E-05   2.306E+14
3500.0  2.512E-05   5.312E+13
3500.0  3.981E-05   1.266E+13
3500.0  6.310E-05   2.968E+12
3500.0  1.000E-04   7.036E+11
3500.0  1.585E-04   1.713E+11
3500.0  2.512E-04   4.258E+10
3500.0  3.981E-04   1.074E+10
3500.0  6.310E-04   2.739E+09
3500.0  1.000E-03   6.803E+08
3500.0  1.585E-03   1.670E+08
3500.0  2.512E-03   3.351E+07
3500.0  3.981E-03   2.169E+06
3500.0  6.310E-03   1.442E+05
3500.0  1.000E-02   9.868E+03
3500.0  1.585E-02   6.681E+02
3500.0  2.512E-02   4.550E+01
3500.0  3.981E-02   3.370E+00
3500.0  6.310E-02   2.752E-01
3500.0  1.000E-01   2.514E-02
3500.0  1.585E-01   2.602E-03
3500.0  2.512E-01   2.990E-04
3500.0  3.981E-01   3.759E-05
3500.0  6.310E-01   5.394E-06
3500.0  1.000E+00   1.123E-06
3500.0  1.585E+00   2.671E-07
3500.0  2.512E+00   6.756E-08
3500.0  3.981E+00   1.781E-08
3500.0  6.310E+00   4.768E-09
3500.0  1.000E+01   1.328E-09
3500.0  1.585E+01   3.817E-10
3500.0  2.512E+01   1.124E-10
3500.0  3.981E+01   3.376E-11
3500.0  6.310E+01   1.072E-11
3500.0  1.000E+02   4.103E-12
3500.0  1.585E+02   1.588E-12
3500.0  2.512E+02   6.201E-13
3500.0  3.981E+02   2.438E-13
3500.0  6.310E+02   9.637E-14
3500.0  1.000E+03   3.822E-14
